,minimum,maximum
PUNP3,6.816630593320383e-13,9.947598300641403e-13
UREAtpp,-2.0061730054976579e-13,0.0
UGLYCH,0.0,0.0
UGMDDS,0.028675056319771186,0.02867505631988665
ZN2t3pp,0.0,8.473336615688609e-12
UHGADA,0.04015415976374466,0.040154159763744035
VALabcpp,0.0,1.2567724638756772e-12
PUNP4,0.0,-1.2731482534888983e-13
ZN2tpp,0.0003518854965236645,0.00035188550596333923
ULA4Ntppi,0.0,0.0
PUNP5,-9.947598300641403e-13,1.0009770790020411e-12
GLYBt2pp_copy2,-1000.0,0.0
XPPT,0.0,9.663381206337363e-13
URIH,0.0,6.181721801112872e-13
URIK2,0.0,9.866552019843766e-13
UPPDC1,0.00023011866846512792,0.00023011866847027056
EX_chitob_e,0.0,0.0
EX_feroxB_e,0.0,0.0
UPLA4FNF,0.0,0.0
PUNP6,0.0,8.597567102697212e-13
EX_tcb_e,0.0,0.0
EX_tton_e,0.0,0.0
PUNP7,-9.663381206337363e-13,1.0009770790020411e-12
EX_4hthr_e,0.0,0.0
HACD3i,0.0,999.6327594989535
QMO2,0.0,0.0
VALTA,-1000.0,998.9634154950256
URCN,0.0,0.0
VALt2rpp,-6.899369964230573e-12,0.0
AIRStpp,0.0,0.0
QMO3,0.0,0.0
EX_feroxE_e,0.0,0.0
EX_pep_e,0.0,0.0
EX_23dhbzs3_e,0.0,0.0
XAND,0.0,3.86690679476942e-13
XYLK,0.0,0.0
XYLK2,0.0,0.0
UPPRT,0.0,3.9782621641393234e-12
UPLA4FNT,0.0,4.306283411456557e-12
EX_tet_e,0.0,0.0
UPP3MT,0.00023011866846512792,0.00023011866846512792
QULNS,0.0023507189540978857,0.0023507189542119056
UPP3S,0.00046023733693025584,0.0004602373369484991
EX_salchs4_e,0.0,0.0
EX_tag__D_e,0.0,0.0
CYSIabcpp,0.0,0.0
URACPAH,0.0,2.2637447472106942e-13
URAt2pp_copy1,0.0,1000.0
URAt2pp_copy2,-1000.0,0.0
URDGLYCD,0.0,3.3584246494910985e-13
USHD,0.02007707988187233,0.0200770798818787
EX_oaa_e,0.0,0.0
EX_salchs2fe_e,0.0,0.0
VALTRS,0.0,0.0
EX_feroxEfe_e,0.0,0.0
RBFSa,0.0009204746738604918,0.0009204746738604918
EX_cysi__L_e,0.0,0.0
SALCHS4FEexs,0.0,0.0
EX_fe3dhbzs3_e,0.0,0.0
XYLI1,0.0,0.0
VPAMTr_copy1,-1000.0,999.4000857909226
X5PL3E,0.0,0.0
XANt2pp,0.0,1.947519923106711e-11
SALCHS2FEexs,0.0,0.0
EX_drib_e,0.0,1.8118839761882555e-13
XYLUt2pp,0.0,0.0
RBFSb,0.0004602373369302459,0.0004602373369302459
XYLabcpp,0.0,0.0
ZNabcpp,0.0,4.391154106997419e-12
INOSTtpp,0.0,1000.0
EX_feroxBfe_e,0.0,0.0
EX_salchs4fe_e,0.0,0.0
EX_2pg_e,0.0,0.0
PEPt6pp,0.0,0.0
OCDCEAt2pp,0.0,2.2213342276700132e-12
RBK,0.0,3.169020601490047e-12
RBK_L1,0.0,0.0
DHPTDCs,0.0,0.0
RHCCE,0.00046230118149013084,0.0004623011815058022
EX_frmd_e,0.0,0.0
RMK,0.0,0.0
TCBt2ex,0.0,0.0
RBP4E,0.0,0.0
EX_colipaOA_e,0.0,0.0
EX_salchsx_e,0.0,0.0
EX_AEP_e,0.0,0.0
EX_icit_e,0.0,0.0
EX_colipa20Oag_e,0.0,0.0
DRBK,0.0,0.0
FLDR,0.0,0.0
RMPA,0.0,0.0
DXYLUDtpp,0.0,0.0
SERTRS,0.0,0.0
SERTRS2,0.0,0.0
EX_salchs2_e,0.0,0.0
EX_rnam_e,0.0,0.0
SALCHS4abcpp,0.0,0.0
ENTERH,0.0,0.0
PSUDS,0.0,0.0
EX_airs_e,0.0,0.0
EX_fe_e,0.0,0.0
EX_dxyl_e,0.0,0.0
EX_3pg_e,0.0,0.0
EX_udcpo4_e,0.0,0.0
EX_feroxGfe_e,0.0,0.0
SALCHS4FEabcpp,0.0,0.0
GTHPi_copy2,0.0,8.255618411112664e-13
SLCYSS,0.0,0.0
CHITPH,0.0,0.0
HDCAt2pp,0.0,2.225775119768514e-12
EX_udcpo5_e,0.0,0.0
EX_guln__L_e,0.0,0.0
EX_feroxG_e,0.0,0.0
HCINNMt2rpp,0.0,0.0
EX_diact_e,0.0,0.0
NPHS,0.0,0.0
EX_kokdolipidA_e,0.0,0.0
EX_3hoxpac_e,0.0,0.0
HACD2i,0.0,999.6327594989522
HACD5i,0.0,999.6327594989657
HACD4i,0.0,999.6327594989849
HACD7i,0.0,999.7130678185157
4HTHRK,0.0,-2.114575181622058e-11
INSTt2,-1000.0,0.0
EX_btd_RR_e,0.0,0.0
EX_13ppd_e,0.0,0.0
EX_rbt_e,0.0,0.0
EX_cellb_e,0.0,0.0
LEUt4rpp,-1000.0,1000.0
UNK3,0.0,0.0
EX_bz_e,0.0,0.0
EX_o6a4colipa_e,0.0,0.0
EX_abt__D_e,0.0,0.0
CYNTt2pp,0.0,0.0
RNAMtpp,0.0,0.0
TAG1PK,0.0,0.0
4HTHRtrpp,0.0,0.0
MMETt2pp,0.0,0.0
UPLA4NT,0.0,-4.1611158962950867e-13
MANGLYCptspp,0.0,0.0
EX_3ntym_e,0.0,0.0
PSCLYSt2pp,0.0,0.0
2PGt6pp,0.0,0.0
OCDCAt2pp,0.0,-1.3983303404074832e-10
ENTERGLCT1,0.0,0.0
DMSOR1pp,0.0,-2.6650681661521958e-11
ENTERGLCT2,0.0,0.0
EX_6apa_e,0.0,0.0
BSORx,0.0,0.0
HPPPNt2rpp,0.0,0.0
ADOCBLPS,0.0,-1.0373923942097463e-11
ARGDr,0.0,-1.6211143538669148e-11
OAAt2_2pp,0.0,0.0
EX_4hoxpac_e,0.0,0.0
INDOLEt2pp,0.0,1000.0
NMNR,0.0,-3.994582442601313e-13
AMMQT8_2,0.0,0.0
EX_peng_e,0.0,0.0
DMALRED,0.0,2.255668592875468
UAG4Ei_copy2,0.0,0.0
CELLBpts,0.0,0.0
CTECOAI8_copy2,0.0,1000.0
EX_pac_e,0.0,0.0
URIDK2r,-0.027001278381584292,-0.027001278381079796
SALCHS2FEabcpp,0.0,5.400124791776761e-13
NMNHYD,0.0,7.034373084024992e-13
AH6PI,0.0,0.0
3HBCOAHL,0.0,0.0
EX_salcn_e,0.0,0.0
EX_galam_e,0.0,0.0
PDHcr,0.0,0.0
PRASCSi_copy2,-999.5376833396755,0.4623166603247055
CTECOAI7_copy2,0.0,999.8447699952468
EX_raffin_e,0.0,0.0
CTECOAI6_copy2,0.0,1000.0
DM_lipidA_core_e_p,0.0,0.0
HACD1i,0.0,999.6327594989324
EX_arab__D_e,0.0,0.0
HACD8i,0.0,999.9999999999688
HACD6i,0.0,999.7130678185526
DADK_copy2,-1000.0,1000.0
PPPNtex,0.0,0.0
URFGTT,0.0,0.0
AGMtex,-3.5083047578154947e-13,0.0
PPTtex,0.0,0.0
TRPTA,0.0,0.0
MECDPDH2,0.0,0.002465262327189212
RNMK,0.0,-2.9274360713316128e-12
AGMPTRCtpp,-1000.0,999.9999999999674
PFOR,0.0,0.0
ADOCBLPP,0.0,0.0
DSCLCOCH,0.0,0.0
CLB6PH,0.0,0.0
OXPTNDH,0.0,0.0
GLCOAS,0.0,0.0
PPRDNDH,0.0,0.0
ENLIPIDAt1ex,0.0,0.0
THZPSN,0.0,0.0
PROGLYtex,0.0,0.0
PROtex,-3.1757929619402603e-13,0.0
VPAMTr_copy2,0.0,1000.0
DHACOAH,0.0,0.0
3PGt6pp,0.0,0.0
AKGtex,-4.591882429849647e-13,0.0
PSCLYStex,0.0,0.0
ALAALAtex,0.0,0.0
DARBabcpp,0.0,-4.199307568342192e-12
FALDtex,0.0,0.0
CLBtex,0.0,0.0
SALCHS2FEtonex,0.0,-2.041922186890588e-12
FEENTER2tpp,0.0,-4.18509671362699e-12
BSORy,0.0,0.0
DARBt2rpp,-8.93152218850446e-12,2.2646551300908868e-11
DRIBtpp,-3.3373304120232206e-13,0.0
PENGt1,0.0,0.0
PSERtex,0.0,0.0
GALCTNLt2pp,0.0,0.0
ALAtex,-6.23195939297716e-13,0.0
3hoxpactex,0.0,0.0
6APAt1,0.0,0.0
GALAMtex,0.0,0.0
MNabc_1,0.0,-2.5437429940211587e-12
DARBt3ipp,0.0,2.2646551300908868e-11
3OXCOAT,0.0,0.0
GLUSy,0.0,-1.9042545318370685e-12
4HOXPACt2pp,0.0,0.0
LYStex,-2.9309887850104133e-13,0.0
ALLTNtex,-5.082045895221654e-13,0.0
LYXtex,0.0,0.0
SALSYN,0.0,0.0
FEex,0.0,0.0
FE2tex,0.01657370372265725,1000.0
ALLtex,-3.028688411177427e-13,0.0
FEpp,0.0,0.0
ARABDI,0.0,0.0
SALCNtex,0.0,0.0
DXYLUDtex,0.0,0.0
MMM2,0.0,0.0
ABUTtex,-3.8938297031165803e-13,0.0
DIMPtex,0.0,0.0
GALAM6PISO,0.0,0.0
DINStex,0.0,0.0
ACNAMtex,0.0,0.0
ACGAL6PISO,0.0,0.0
ACGAL6PI,0.0,0.0
PE140abcpp,0.0,-2.0694557179012918e-12
GULNLtex,0.0,0.0
PTRCtex,-3.3661962106634746e-13,0.0
ASO3tex,0.0,0.0
CLBH,0.0,0.0
XYLtex,0.0,0.0
G3PCtex,0.0,0.0
SELtex,0.0,-1.092184120921047e-10
MALDtex,0.0,0.0
PYDAMtex,0.0,0.0
FE3tex,-999.9834262962618,-3.9385383843182353e-10
G3PEtex,-2.3780977187470853e-13,0.0
PACt1,0.0,0.0
G3PGtex,-2.036149027162537e-13,0.0
SALCNH,0.0,0.0
G3PItex,0.0,0.0
ASPtex,-9.416911694870578e-13,0.0
PYDXNtex,0.0,0.0
RAFFtex,0.0,0.0
PYDXtex,0.0,0.0
UAG4Ei_copy1,0.0,0.0
MALtex,-9.423573033018329e-13,0.0
AMPtex,0.0,0.0
G3PStex,0.0,0.0
MMETtex,0.0,0.0
SERtex,-1.1277090372630028e-12,0.0
MNLtex,0.0,0.0
ANHGMtex,-1.5389772789475842e-13,0.0
MAN6Ptex,0.0,0.0
PYRtex,3.1053137491965366e-12,0.0
MANGLYCtex,0.0,0.0
BALAtex,0.0,0.0
G6Ptex,0.0,0.0
GAL1Ptex,0.0,0.0
GALBDtex,0.0,0.0
HPAtex,0.0,0.0
GLCR1TRB1,0.0,0.0
MANtex,0.0,0.0
QUIN2tex,9.46909217702796e-13,0.0
MNtex,0.0007130582955578627,0.0007130582955578635
SKMtex,0.0,0.0
MOBDtex,0.00013311797413453587,0.00013311797413453587
GALCTNLtex,0.0,0.0
DARBtex,0.0,0.0
R5Ptex,0.0,0.0
GALR1TRB2,0.0,-5.574207762037986e-12
RIBtex,0.0,0.0
RMNtex,0.0,0.0
FORtex,1.7602203169434644e-11,0.0
BTNtex,1.4825379066610777e-13,0.0
GALCTNtex,0.0,0.0
SLNTtex,0.0,0.0
GALCTtex,0.0,0.0
BUTSO3tex,0.0,0.0
SO2tex,0.0,0.0
BUTtex,0.0,0.0
SO3tex,0.0,0.0
MELIBtex,0.0,0.0
MEOHtex,-2.0638444119715717e-06,-2.0638445903387037e-06
ARBTtex,0.0,0.0
FRULYStex,0.0,0.0
METDtex,0.0,0.0
GALTtex,0.0,0.0
SO4tex,0.26026111826721976,0.2602611182553488
GALURtex,0.0,0.0
FRUURtex,0.0,0.0
DGUNC,0.0,0.0
ARBtex,0.0,0.0
FRUtex,0.0,0.0
CA2tex,0.005371155467986506,0.005371155467986512
MSO3tex,0.0,0.0
METSOX1tex,0.0,0.0
SPMDtex,3.413380689210044e-13,0.0
GALAMPTSpp,0.0,0.0
GALtex,0.0,0.0
GAMAN6Ptex,0.0,0.0
FUCtex,0.0,0.0
METSOX2tex,0.0,0.0
ARGtex,-2.2737367544323206e-13,0.0
FUMtex,0.0,0.0
FUSAtex,0.0,3.7047698242531624e-11
METtex,0.0,0.0
GAMtex,0.0,0.0
N2Otex,0.0,1.1966145088693203e-11
SUCCtex,2.004674204414414e-12,0.0
NACtex,0.0,0.0
GBBTNtex,0.0,0.0
SUCRtex,0.0,0.0
CD2tex,0.0,0.0
ASCBtex,0.0,0.0
MG2tex,0.00895192577997751,0.00895192577997752
GLCR1TRA1,0.0,0.0
G1Ptex,0.0,0.0
MINCYCtex,0.0,8.494652897761412e-12
SBTtex,0.0,0.0
SULFACtex,0.0,0.0
GDPtex,0.0,0.0
ASNtex,0.0,0.0
GALR1TRA2,0.0,0.0
GLCTR3,0.0,0.0
TARTRDtex,0.0,0.0
GALR1TRB1,0.0,0.0
TARTRtex,0.0,0.0
GLCNtex,0.0,0.0
TAURtex,0.0,0.0
NAtex,0.0,0.0
TCYNTtex,0.0,0.0
12PPDRtex,0.0,0.0
12PPDStex,0.0,0.0
GLYCtex,0.0,0.0
TRPtex,0.9999999999997911,1.0
23CAMPtex,0.0,0.0
23CCMPtex,0.0,0.0
CGLYtex,0.0,0.0
GLCRtex,0.0,0.0
GALR1TRA1,0.0,0.0
CHLtex,0.0,0.0
GLCUR1Ptex,0.0,0.0
GLCURtex,0.0,0.0
23CGMPtex,0.0,0.0
23CUMPtex,0.0,0.0
CRNDtex,0.0,0.0
NH4tex,10.086953371007269,10.086953371007644
23DAPPAtex,0.0,0.0
HEPKB2,0.0,0.0
GLYtex,0.0,0.0
CRNtex,0.0,0.0
CHTBStex,0.0,0.0
GLCtex_copy1,-990.0,10.0
NI2tex,0.00033331089647639607,0.00033331089647639607
CITtex,0.0,0.0
THMDtex,0.0,0.0
TSULtex,0.0,0.0
TTRCYCtex,0.0,8.494652897761412e-12
26DAHtex,0.0,0.0
CSNtex,0.0,0.0
THMtex,0.0,0.0
GLNtex,0.0,0.0
GMPtex,0.0,0.0
NMNtex,0.0,0.0
HEPK2,0.0,0.0
THRPtex,0.0,0.0
NO2tex,0.0,2.028007391648619e-13
TUNGStex,0.0,0.0
TYMtex,0.0,0.0
TYRPtex,0.0,0.0
TYRtex,0.0,0.0
THRtex,0.0,0.0
THYMtex,0.0,0.0
UACGAMtex,0.0,0.0
HEPKA2,0.0,0.0
CU2tex,0.000731632896599891,0.000731632896599891
CLtex,0.005371155467986506,0.005371155467986506
CMPtex,0.0,0.0
CMtex,0.0,8.494652897761412e-12
GLUtex,0.0,0.0
CUtex,0.0,0.0
O2Stex,0.0,0.0
O2tex,18.46714880238348,268.46300537644913
CYANtex,0.0,0.0
CYNTtex,0.0,0.0
CO2tex,-21.110516389282427,-21.110516389282246
GLYALDtex,0.0,0.0
NO3tex,0.0,0.0
GSNtex,0.0,0.0
CYSDtex,0.0,0.0
NOtex,0.0,0.0
CLBptspp,0.0,0.0
COBALT2tex,2.5798057002817034e-05,2.5798057002817034e-05
GLYBtex,0.0,0.0
GLYC2Ptex,0.0,0.0
GTHOXtex,0.0,0.0
OCTAtex,0.0,0.0
UDPACGALtex,0.0,0.0
UDPGALtex,0.0,0.0
TMAOtex,0.0,0.0
TMAtex,0.0,0.0
CLBtpp,0.0,0.0
GLYC3Ptex,0.0,0.0
GLYCAtex,0.0,0.0
TREtex,0.0,0.0
GLYCLTtex,-1.6331966161409195e-13,0.0
CYStex,0.0,0.0
GTHRDtex,0.0,0.0
UDPGLCURtex,0.0,0.0
UDPGtex,0.0,0.0
GTPtex,0.0,0.0
CYTDtex,0.0,0.0
3GMPtex,0.0,0.0
SALCtpp,0.0,0.0
D_LACtex,-2.0250467969162855e-13,0.0
H2O2tex,0.0,0.0
34dhpactex,0.0,0.0
3AMPtex,0.0,0.0
3CMPtex,0.0,0.0
ORNtex,0.0,0.0
ACGALptspp,0.0,0.0
OROTtex,0.0,0.0
UMPtex,0.0,0.0
SALCptspp,0.0,0.0
H2Stex,-1.0130785099704553e-13,0.0
H2tex,0.0,0.0
IDONtex,0.0,0.0
SALCHSXtex,0.0,0.0
URAtex,-1.6346993203519844e-13,0.0
UREAtex,-1.3222756223285614e-13,0.0
3HPPtex,-1.167399510393352e-13,0.0
DALAtex,0.0,0.0
ACACtex,0.0,0.0
DMSOtex,0.0,0.0
ACALDtex,-1.0480505352461478e-13,0.0
DMStex,0.0,0.0
ILEtex,0.0,0.0
DAMPtex,0.0,0.0
IMPtex,0.0,0.0
ENLIPIDAt2ex,0.0,0.0
DOPAtex,0.0,0.0
DOXRBCNtex,0.0,8.494652897761412e-12
INDOLEtex,-0.9413424418315549,-0.94134244183154
PACALDtex,0.0,0.0
DAPtex,0.0,0.0
HCINNMtex,0.0,0.0
VALtex,0.0,0.0
ACGAL1Ptex,0.0,0.0
DCAtex,0.0,0.0
ACGALtex,0.0,0.0
DKFPS2,0.0,0.0
INSTtex,0.0,1000.0
DCMPtex,0.0,0.0
XANtex,-1.017519402068956e-13,0.0
XMPtex,0.0,0.0
HG2tex,0.0,0.0
XTSNtex,0.0,0.0
ACGAM1Ptex,0.0,0.0
ICITtex,0.0,0.0
ACGAtex,0.0,0.0
DSERtex,0.0,0.0
PHEtex,0.0,0.0
DDGLCNtex,0.0,0.0
MMSAD2,0.0,0.0
HIStex,0.0,0.0
XYLUtex,0.0,0.0
ISETACtex,0.0,0.0
DTMPtex,0.0,0.0
DUMPtex,0.0,0.0
3PEPTtex,0.0,0.0
3UMPtex,0.0,0.0
PItex,0.9954242209873541,0.9954242209873563
GLCTR2,0.0,0.0
ACMANAtex,0.0,0.0
CYSItex,0.0,0.0
4HOXPACDtex,0.0,0.0
DGMPtex,0.0,0.0
DGSNtex,0.0,0.0
HOMtex,0.0,0.0
DHAtex,-1.8207657603852567e-13,0.0
4PEPTtex,0.0,0.0
ACMUMtex,0.0,0.0
Ktex,0.2014240056220346,0.20142400562203483
L_LACtex,0.0,0.0
OAAtex,0.0,0.0
TETtex,0.0,0.0
HPPPNtex,0.0,0.0
PEAMNtex,0.0,0.0
LALADGLUtex,0.0,0.0
5DGLCNtex,0.0,0.0
LALALGLUtex,0.0,0.0
SBDH,0.0,0.0
TAGtex,0.0,0.0
ACONCtex,0.0,0.0
Zn2tex,0.0003518854975184243,0.0003518854975184247
5MTRtex,0.0,0.0
HXAtex,0.0,0.0
HYXNtex,0.0,0.0
LCTStex,0.0,0.0
NICRNS,0.0,0.0
ACSERtex,0.0,0.0
AIRStex,0.0,0.0
Htex,-8.422883757477713,1000.0
PPAtex,0.0,0.0
ACtex,0.0,0.0
LEUtex,0.0,0.0
ADEtex,0.0,0.0
AEPtex,0.0,0.0
4HTHRtex,0.0,0.0
2PGtex,0.0,0.0
ETHAtex,-1.190367249215285e-13,0.0
FOAMtex,0.0,0.0
PNTOtex,0.0,0.0
LIPOtex,0.0,0.0
ETHSO3tex,0.0,0.0
PE141abcpp,0.0,0.0
ETOHtex,0.0,0.0
F6Ptex,0.0,0.0
2AGPE180tipp,0.0,2.035704937952687e-12
2AGPE181tipp,0.0,9.237055564881302e-13
2AGPG120tipp,0.0,8.064660050877137e-13
2AGPG140tipp,0.0,9.938716516444401e-13
2AGPG141tipp,0.0,4.085620730620576e-13
PPALtex,0.0,0.0
LPLIPAL2ATG161,0.0,0.0
LPLIPAL2ATG180,0.0,1.8740564655672642e-13
LPLIPAL2ATG181,0.0,0.0
LPLIPAL2E120,0.0,-1.0880185641326534e-13
LPLIPAL2E140,0.0,0.0
LPLIPAL2E141,0.0,4.480860127387132e-13
2AGPG160tipp,0.0,1.1262102361797588e-12
2AGPG161tipp,0.0,3.1041835768519377e-13
2AGPG180tipp,0.0,1.1226575225009583e-12
2AGPG181tipp,0.0,1.0365042157900461e-12
3HAD121,0.0,3.365363543395006e-13
LPLIPAL2E160,0.0,1.9834134334928422e-13
LPLIPAL2E161,0.0,5.204933706259851e-13
LPLIPAL2E180,0.0,1.6342482922482304e-13
LPLIPAL2E181,0.0,2.220446049250313e-13
LPLIPAL2G120,0.0,0.0
3HAD140,0.0,9.051370764012745e-13
LPLIPAL2G140,0.0,4.127809205556332e-13
PE160abcpp,0.04741270108205725,0.04741270108252976
LPLIPAL2G141,0.0,5.199174424319608e-13
LPLIPAL2G160,0.0,1.694200335577989e-13
3HAD141,0.0,0.0
3HAD160,0.0,-1.7927326290134715e-13
3HAD161,0.0,-2.3647750424515834e-13
3OAR120,0.0,-2.737809978725636e-13
3OAR121,0.0,0.0
LPLIPAL2G161,0.0,4.0678571622265736e-13
LPLIPAL2G180,0.0,2.4868995751603507e-13
LPLIPAL2G181,0.0,2.2115642650533118e-13
3OAS80,0.0,5.364042543476444e-13
PE161abcpp,0.021732283219173067,0.02173228321998355
AACPS9,0.0,7.487344078072056e-13
NADH18pp,0.0,32.377180369638126
NDPK8,-5.81312775693732e-13,6.738817837081967e-12
MDDEP1pp,0.0,8.309603005685062e-13
FE3HOXtonex,0.0,2.1316282072803006e-13
MDDEP2pp,0.0,0.0
MDDEP3pp,0.0,0.0
MDDEP4pp,0.0,0.0
AGPAT141,0.0,5.382361223382759e-13
AGPAT160,0.06585108838311064,0.0658510883833651
AGPAT161,0.07761500237639521,0.07761500237689326
AGPAT180,0.0,2.922107000813412e-13
AGPAT181,0.0,1.0627054791711998e-12
NTD12,0.0,1.0286216323152075e-12
NTD5pp,0.0,0.0
APG3PAT160,0.0,0.06585108838289688
NTD6pp,0.0,0.0
PE180abcpp,0.0,2.8688162956314045e-13
NTD7pp,0.0,0.0
NTD8pp,0.0,0.0
APG3PAT161,0.0,0.07761500237685307
APG3PAT180,0.0,0.0
APG3PAT181,0.0,0.0
CDAPPA180,0.0,8.482103908136196e-13
CDAPPA181,0.0,8.482103908136196e-13
NTD9pp,0.0,0.0
NTD10pp,0.0,0.0
PG161abcpp,0.0,6.896705428971472e-13
NTD11pp,0.0,0.0
PE181abcpp,0.0,7.664979762012081e-13
PAPA141,0.0,1.1866063687193673e-12
PAPA141pp,0.0,7.851497230149107e-13
PAPA160,0.0,1.6200374375330284e-12
PG180abcpp,0.0,1.1226575225009583e-12
PG181abcpp,0.0,7.158718062783009e-13
PGP120abcpp,0.0,1.0364209490631993e-12
PAPA160pp,0.0,1.1315393066979595e-12
EAR141y,0.0,-1.6120438317557273e-13
PAPA161,0.0,7.673861546209082e-13
PAPA161pp,0.0,4.156675004196586e-13
PAPA181,0.0,2.984279490192421e-13
PAPA181pp,0.0,7.140954494389007e-13
PGSA180,0.0,6.323830348264892e-13
PGSA181,0.0,1.8474111129762605e-13
PGP140abcpp,0.0,3.304023721284466e-13
PGP141abcpp,0.0,-2.469136006766348e-13
PGP160abcpp,0.0,4.938272013532696e-13
PGP161abcpp,0.0,2.2026824808563106e-13
PGP180abcpp,0.0,7.460698725481052e-13
PGP181abcpp,0.0,3.161915174132446e-13
PE120abcpp,0.0,1.014299755297543e-12
RNDR2b,0.0,5.03597163969971e-12
PLIPA1A180pp,0.0,7.878142582740111e-13
PLIPA1A181pp,0.0,1.5756285165480222e-12
PLIPA1E120pp,0.0,0.0
PLIPA1E140pp,0.0,6.910028105266974e-13
EAR160x,0.0,-2.4175106361212784e-13
PLIPA1E141pp,0.0,0.0
PLIPA1E160pp,0.0,1.7763568394002505e-12
PLIPA1G160pp,0.0,1.7763568394002505e-12
PLIPA1G161pp,0.0,3.3084646133829665e-13
PLIPA1G180pp,0.0,4.440892098500626e-13
PLIPA1E161pp,0.0,1.4850343177386094e-12
EAR160y,0.0,7.717992911437932e-13
PLIPA1E180pp,0.0,5.506706202140776e-13
PLIPA1G181pp,0.0,4.0945025148175773e-13
PLIPA2A120pp,0.0,6.994821388772721e-13
PLIPA1E181pp,0.0,4.121147867408581e-13
EAR161x,0.0,-1.5654144647214707e-13
PLIPA1G120pp,0.0,-2.851052727237402e-13
PLIPA1G140pp,0.0,5.032640970625835e-13
PLIPA1G141pp,0.0,1.0462741784067475e-12
PLIPA2A140pp,0.0,5.018208071305708e-13
PLIPA2A141pp,0.0,4.3298697960381105e-13
PLIPA2A160pp,0.0,1.0709488851290416e-13
PLIPA2A161pp,0.0,4.2321701698710967e-13
EAR161y,0.0,1.0675904604795505e-12
PLIPA2A180pp,0.0,4.787281682183675e-13
PLIPA2A181pp,0.0,-1.509903313490213e-13
PLIPA2E120pp,0.0,2.7711166694643907e-13
PLIPA2E140pp,0.0,3.304023721284466e-13
EAR180x,0.0,-1.5365486660812167e-13
PLIPA2E141pp,0.0,2.799011022958098e-13
PLIPA2E160pp,0.0,3.2875091537931667e-13
PLIPA2E161pp,0.0,1.3940584797644817e-13
EGMEACPR,2.0638445602516597e-06,2.0638445564826617e-06
PLIPA2E180pp,0.0,0.0
PLIPA2E181pp,0.0,2.531308496145357e-13
EPMEACPR,2.0638445602516597e-06,2.0638445615474084e-06
PLIPA2G120pp,0.0,4.847233725513433e-13
PLIPA2G140pp,0.0,2.26929586233382e-13
PLIPA2G141pp,0.0,0.0
ECOAH5,0.36724050104583505,0.3672405010465152
PLIPA2G160pp,-1.2008172234345693e-12,2.644551244657123e-13
PLIPA2G161pp,0.0,0.0
ECOAH6,0.28693218151863253,0.28693218151901145
PLIPA2G180pp,0.0,5.213607323639735e-13
PLIPA2G181pp,0.0,1.41886502547095e-13
CHITOBpts,0.0,0.0
ECOAH7,0.2869321815173423,0.2869321815190117
SALCHS4FEtonex,0.0,0.0
DDCAt2pp,0.0,5.684341886080801e-13
TTDCAt2pp,0.0,8.86402062860725e-13
ECOAH8,1.0125233984581428e-13,0.0
FACOAE181,0.0,5.782041512247815e-13
FACOAE60,0.0,1.7577050925865478e-12
FACOAE80,1.261941939834088e-13,2.698397061351443e-13
FACOAL181t2pp,0.0,5.782041512247815e-13
FACOAL60t2pp,0.0,1.7577050925865478e-12
FACOAL80t2pp,0.0,0.0
RNTR4c2,0.02700127838012703,0.02700127838188472
G3PAT180,0.0,3.361755318564974e-13
H2Otex,-546.0031080725189,-46.01139492438736
LPLIPAL1A180pp,0.0,8.215650382226158e-13
LPLIPAL1A181pp,0.0,3.6992631180510216e-13
RNDR3b,0.0,7.492673148590256e-12
RNDR4b,0.0,7.47136727485831e-12
LPLIPAL1E141pp,0.0,1.2931877790833823e-12
LPLIPAL1E160pp,0.0,0.0
LPLIPAL1E161pp,0.0,0.0
LPLIPAL1E180pp,0.0,4.525269048372138e-13
LPLIPAL1E181pp,0.0,2.0250467969162855e-13
LPLIPAL1G120pp,0.0,3.999023334699814e-13
LPLIPAL1G140pp,0.0,2.5002222514558525e-13
LPLIPAL1G141pp,0.0,-2.0705992476166557e-11
LPLIPAL1G160pp,0.0,-1.7957121900558093e-11
LPLIPAL1G161pp,0.0,-3.3900660056929155e-11
LPLIPAL2ATE181,0.0,0.0
LPLIPAL2ATG120,0.0,0.0
LPLIPAL2ATG140,0.0,0.0
LPLIPAL2ATG141,0.0,0.0
LPLIPAL2ATG160,0.0,0.0
NTD3pp,0.0,0.0
NTD4pp,0.0,0.0
PAPSR2,0.0,0.25578463940785445
